Id,CourseNameShort,Academy,City,Languages,ProgrammeDuration,TuitionFees,ApplicationDeadline,IsCompleteOnlinePossible,BadgeLabel,SupportInternationalStudents,Subject,TypeOfElearning,From,To,Time ,Frequency ,Distance (km),city2,Jobs in City
4249,Computer And Information Science (MSc),University Of Konstanz,konstanz,English,4 Semesters,Varied,"<p><strong>Winter Semester</strong>: March &ndash; 15 April (visa Required) / 15 June (no Visa Required)</p>

<p><strong>Summer Semester</strong>*: November&nbsp;&ndash; 15 January (no Visa Required)<br />
*Application For The Summer Semester Is Only Possible If There Is No Visa Requirement For Germany.</p>

<p>The Application Portal Is Only Open During The Application Periods. You Can Find More Information <a Href=""https://www.informatik.uni-Konstanz.de/studium/master-Of-Science/msc-Computer-And-Information-Science/study/master-Of-Science/master-Computer-And-Information-Science/prospective-Students-And-Application/"">here</a>.</p>",FALSE,,Welcome Event | Buddy Programme | Tutors | Accompanying Programme | Specialist Counselling | Cultural And Linguistic Preparation,Computer Science,,konstanz,Weingarten,120–150,0.5,38.79,konstanz,29
4249,Computer And Information Science (MSc),University Of Konstanz,konstanz,English,4 Semesters,Varied,"<p><strong>Winter Semester</strong>: March &ndash; 15 April (visa Required) / 15 June (no Visa Required)</p>

<p><strong>Summer Semester</strong>*: November&nbsp;&ndash; 15 January (no Visa Required)<br />
*Application For The Summer Semester Is Only Possible If There Is No Visa Requirement For Germany.</p>

<p>The Application Portal Is Only Open During The Application Periods. You Can Find More Information <a Href=""https://www.informatik.uni-Konstanz.de/studium/master-Of-Science/msc-Computer-And-Information-Science/study/master-Of-Science/master-Computer-And-Information-Science/prospective-Students-And-Application/"">here</a>.</p>",FALSE,,Welcome Event | Buddy Programme | Tutors | Accompanying Programme | Specialist Counselling | Cultural And Linguistic Preparation,Computer Science,,konstanz,Riedlingen,160–180,0.5,59.35,konstanz,29
4238,Computer Science For Digital Media,Bauhaus-Universität Weimar,weimar,English,4 Semesters,,"<p>Applicants Who Graduated Outside The European Union:<br />
15 July For The Following Winter Semester<br />
15 January For The Following Summer Semester</p>

<p>Applicants Who Graduated Within The EU:<br />
30 September For The Following Winter Semester<br />
31 March For The Following Summer Semester</p>",FALSE,,Welcome Event | Buddy Programme | Tutors | Specialist Counselling | Visa Matters | Accompanying Programme,Computer Science,,weimar,Ilmenau,60–70,1,43.47,weimar,4
4238,Computer Science For Digital Media,Bauhaus-Universität Weimar,weimar,English,4 Semesters,,"<p>Applicants Who Graduated Outside The European Union:<br />
15 July For The Following Winter Semester<br />
15 January For The Following Summer Semester</p>

<p>Applicants Who Graduated Within The EU:<br />
30 September For The Following Winter Semester<br />
31 March For The Following Summer Semester</p>",FALSE,,Welcome Event | Buddy Programme | Tutors | Specialist Counselling | Visa Matters | Accompanying Programme,Computer Science,,weimar,Jena,15–20,2,19.09,weimar,4
4238,Computer Science For Digital Media,Bauhaus-Universität Weimar,weimar,English,4 Semesters,,"<p>Applicants Who Graduated Outside The European Union:<br />
15 July For The Following Winter Semester<br />
15 January For The Following Summer Semester</p>

<p>Applicants Who Graduated Within The EU:<br />
30 September For The Following Winter Semester<br />
31 March For The Following Summer Semester</p>",FALSE,,Welcome Event | Buddy Programme | Tutors | Specialist Counselling | Visa Matters | Accompanying Programme,Computer Science,,weimar,Erfurt,12–17,4,20.99,weimar,4
5551,Applied Computer Science (MSc),Schmalkalden University Of Applied Sciences,schmalkalden,English,4 Semesters,,<p>15 May For The Following Winter Semester</p>,FALSE,,Welcome Event | Tutors | Specialist Counselling | Cultural And Linguistic Preparation,Computer Science,,schmalkalden,Ilmenau,46–60,1,32.95,schmalkalden,13
5551,Applied Computer Science (MSc),Schmalkalden University Of Applied Sciences,schmalkalden,English,4 Semesters,,<p>15 May For The Following Winter Semester</p>,FALSE,,Welcome Event | Tutors | Specialist Counselling | Cultural And Linguistic Preparation,Computer Science,,schmalkalden,Fulda,115–125,0.5,57.83,schmalkalden,13
5551,Applied Computer Science (MSc),Schmalkalden University Of Applied Sciences,schmalkalden,English,4 Semesters,,<p>15 May For The Following Winter Semester</p>,FALSE,,Welcome Event | Tutors | Specialist Counselling | Cultural And Linguistic Preparation,Computer Science,,schmalkalden,Erfurt,85–125,1,49.69,schmalkalden,13
8935,Computer Science – Master Of Science,Leibniz University Hannover,hannover,"German,English",4 Semesters,,"<p><strong>First-Year Students From Germany And The EU </strong></p>

<ul>
	<li>1 June To 15 July Of The Year For The Winter Semester</li>
	<li>1 December To 15 January Of The Year For The Summer Semester</li>
</ul>

<p><strong>First-Year Students From Non-EU Countries (<a Href=""https://www.uni-Hannover.de/en/studium/vor-Dem-Studium/bewerbung-Zulassung/studienplatzbewerbung/master-Application-For-Prospective-Students-From-Outside-The-Eu#c81260"">application Via Uni-Assist</a>)</strong></p>

<ul>
	<li>15 April To 31 May Of The Year For The Winter Semester</li>
	<li>15 October To 30 November Of The Previous Year For The Summer Semester</li>
</ul>

<p><strong>Students Resuming Their Studies And Transfer Students From Germany And The EU (application In A Higher Semester) </strong></p>

<ul>
	<li>1 June To 15 July Of The Year For The Winter Semester</li>
	<li>1 December To 15 January Of The Year For The Summer Semester</li>
</ul>

<p><strong>Students Resuming Their Studies And Transfer Students From Non-EU Countries (application In A Higher Semester) </strong></p>

<ul>
	<li>15 April To 31 May Of The Year For The Winter Semester</li>
	<li>15 October To 30 November Of The Previous Year For The Summer Semester</li>
</ul>",FALSE,,Buddy Programme,Computer Science,,hannover,Braunschweig,32,1,54.91,hannover,439
8935,Computer Science – Master Of Science,Leibniz University Hannover,hannover,"German,English",4 Semesters,,"<p><strong>First-Year Students From Germany And The EU </strong></p>

<ul>
	<li>1 June To 15 July Of The Year For The Winter Semester</li>
	<li>1 December To 15 January Of The Year For The Summer Semester</li>
</ul>

<p><strong>First-Year Students From Non-EU Countries (<a Href=""https://www.uni-Hannover.de/en/studium/vor-Dem-Studium/bewerbung-Zulassung/studienplatzbewerbung/master-Application-For-Prospective-Students-From-Outside-The-Eu#c81260"">application Via Uni-Assist</a>)</strong></p>

<ul>
	<li>15 April To 31 May Of The Year For The Winter Semester</li>
	<li>15 October To 30 November Of The Previous Year For The Summer Semester</li>
</ul>

<p><strong>Students Resuming Their Studies And Transfer Students From Germany And The EU (application In A Higher Semester) </strong></p>

<ul>
	<li>1 June To 15 July Of The Year For The Winter Semester</li>
	<li>1 December To 15 January Of The Year For The Summer Semester</li>
</ul>

<p><strong>Students Resuming Their Studies And Transfer Students From Non-EU Countries (application In A Higher Semester) </strong></p>

<ul>
	<li>15 April To 31 May Of The Year For The Winter Semester</li>
	<li>15 October To 30 November Of The Previous Year For The Summer Semester</li>
</ul>",FALSE,,Buddy Programme,Computer Science,,hannover,Wolfenbüttel,52,1,59.25,hannover,439
8935,Computer Science – Master Of Science,Leibniz University Hannover,hannover,"German,English",4 Semesters,,"<p><strong>First-Year Students From Germany And The EU </strong></p>

<ul>
	<li>1 June To 15 July Of The Year For The Winter Semester</li>
	<li>1 December To 15 January Of The Year For The Summer Semester</li>
</ul>

<p><strong>First-Year Students From Non-EU Countries (<a Href=""https://www.uni-Hannover.de/en/studium/vor-Dem-Studium/bewerbung-Zulassung/studienplatzbewerbung/master-Application-For-Prospective-Students-From-Outside-The-Eu#c81260"">application Via Uni-Assist</a>)</strong></p>

<ul>
	<li>15 April To 31 May Of The Year For The Winter Semester</li>
	<li>15 October To 30 November Of The Previous Year For The Summer Semester</li>
</ul>

<p><strong>Students Resuming Their Studies And Transfer Students From Germany And The EU (application In A Higher Semester) </strong></p>

<ul>
	<li>1 June To 15 July Of The Year For The Winter Semester</li>
	<li>1 December To 15 January Of The Year For The Summer Semester</li>
</ul>

<p><strong>Students Resuming Their Studies And Transfer Students From Non-EU Countries (application In A Higher Semester) </strong></p>

<ul>
	<li>15 April To 31 May Of The Year For The Winter Semester</li>
	<li>15 October To 30 November Of The Previous Year For The Summer Semester</li>
</ul>",FALSE,,Buddy Programme,Computer Science,,hannover,Hildesheim,25,1,28.65,hannover,439
3736,MSc Computer Science,University Of Freiburg,freiburg im breisgau,English,4 Semesters,Varied,"<p><strong>Non-EU Applicants</strong>: 31 May For Admission To The Winter Semester, 15 December For Admission To The Summer Semester<br />
<strong>EU Applicants</strong>: 15 July For Admission To The Winter Semester, 15 January For Admission To The Summer Semester</p>",FALSE,,Welcome Event | Buddy Programme | Tutors | Accompanying Programme | Specialist Counselling | Cultural And Linguistic Preparation,Computer Science,,freiburg im breisgau,Offenburg,30–40,2,53.11,freiburg im breisgau,83
3736,MSc Computer Science,University Of Freiburg,freiburg im breisgau,English,4 Semesters,Varied,"<p><strong>Non-EU Applicants</strong>: 31 May For Admission To The Winter Semester, 15 December For Admission To The Summer Semester<br />
<strong>EU Applicants</strong>: 15 July For Admission To The Winter Semester, 15 January For Admission To The Summer Semester</p>",FALSE,,Welcome Event | Buddy Programme | Tutors | Accompanying Programme | Specialist Counselling | Cultural And Linguistic Preparation,Computer Science,,freiburg im breisgau,Furtwangen im Schwarzwald,105,0.5,27.4,freiburg im breisgau,83
3736,MSc Computer Science,University Of Freiburg,freiburg im breisgau,English,4 Semesters,Varied,"<p><strong>Non-EU Applicants</strong>: 31 May For Admission To The Winter Semester, 15 December For Admission To The Summer Semester<br />
<strong>EU Applicants</strong>: 15 July For Admission To The Winter Semester, 15 January For Admission To The Summer Semester</p>",FALSE,,Welcome Event | Buddy Programme | Tutors | Accompanying Programme | Specialist Counselling | Cultural And Linguistic Preparation,Computer Science,,freiburg im breisgau,Villingen-Schwenningen,100,1,48.69,freiburg im breisgau,83
3736,MSc Computer Science,University Of Freiburg,freiburg im breisgau,English,4 Semesters,Varied,"<p><strong>Non-EU Applicants</strong>: 31 May For Admission To The Winter Semester, 15 December For Admission To The Summer Semester<br />
<strong>EU Applicants</strong>: 15 July For Admission To The Winter Semester, 15 January For Admission To The Summer Semester</p>",FALSE,,Welcome Event | Buddy Programme | Tutors | Accompanying Programme | Specialist Counselling | Cultural And Linguistic Preparation,Computer Science,,freiburg im breisgau,Gengenbach,40–50,2,46.95,freiburg im breisgau,83
8900,Computer Science,Westsächsische Hochschule Zwickau - University Of Applied Sciences Zwickau,zwickau,German,3 Semesters,,"<p><a Href=""https://www.fh-Zwickau.de/english/study/incomings/application/international-Full-Time-Study/"">https://www.fh-Zwickau.de/english/study/incomings/application/international-Full-Time-Study/</a></p>",FALSE,,Welcome Event | Buddy Programme | Tutors | Accompanying Programme | Cultural And Linguistic Preparation,Computer Science,,zwickau,Chemnitz,31,2,32.54,zwickau,31
5245,Computer Science (MSc),University Of Bayreuth,bayreuth,English,4 Semesters,,"<p><strong>Application Period (Germans)</strong><br />
15 April &ndash; Enrolment Deadline (for Winter Semester)<br />
15 October &ndash; Enrolment Deadline (for Summer Semester)<br />
<a Href=""https://www.studierendenkanzlei.uni-Bayreuth.de/de/masterstudium/Computer-Science_-Master-Of-Science/index.html"">Application Platform</a></p>

<p><strong>Application Period (EU Citizens)</strong><br />
15 April &ndash; Enrolment Deadline (for Winter Semester)<br />
15 October &ndash; Enrolment Deadline (for Summer Semester)<br />
<a Href=""https://www.international-Office.uni-Bayreuth.de/en/degree-Programmes/master-EU/computer-Science-Msc/index.html"">Application Platform</a></p>

<p><strong>Application Period (non-EU Citizens)</strong><br />
15 April &ndash; 15 July (for Winter Semester)<br />
15 October &ndash; 15 January (for Summer Semester)<br />
<a Href=""https://www.international-Office.uni-Bayreuth.de/en/degree-Programmes/master-Nicht-EU/computer-Science-Msc/index.html"">Application Platform</a></p>",FALSE,,Welcome Event,Computer Science,,bayreuth,Erlangen,74–90,1,58.18,bayreuth,15
5245,Computer Science (MSc),University Of Bayreuth,bayreuth,English,4 Semesters,,"<p><strong>Application Period (Germans)</strong><br />
15 April &ndash; Enrolment Deadline (for Winter Semester)<br />
15 October &ndash; Enrolment Deadline (for Summer Semester)<br />
<a Href=""https://www.studierendenkanzlei.uni-Bayreuth.de/de/masterstudium/Computer-Science_-Master-Of-Science/index.html"">Application Platform</a></p>

<p><strong>Application Period (EU Citizens)</strong><br />
15 April &ndash; Enrolment Deadline (for Winter Semester)<br />
15 October &ndash; Enrolment Deadline (for Summer Semester)<br />
<a Href=""https://www.international-Office.uni-Bayreuth.de/en/degree-Programmes/master-EU/computer-Science-Msc/index.html"">Application Platform</a></p>

<p><strong>Application Period (non-EU Citizens)</strong><br />
15 April &ndash; 15 July (for Winter Semester)<br />
15 October &ndash; 15 January (for Summer Semester)<br />
<a Href=""https://www.international-Office.uni-Bayreuth.de/en/degree-Programmes/master-Nicht-EU/computer-Science-Msc/index.html"">Application Platform</a></p>",FALSE,,Welcome Event,Computer Science,,bayreuth,Hof,60–70,1,48.74,bayreuth,15
5245,Computer Science (MSc),University Of Bayreuth,bayreuth,English,4 Semesters,,"<p><strong>Application Period (Germans)</strong><br />
15 April &ndash; Enrolment Deadline (for Winter Semester)<br />
15 October &ndash; Enrolment Deadline (for Summer Semester)<br />
<a Href=""https://www.studierendenkanzlei.uni-Bayreuth.de/de/masterstudium/Computer-Science_-Master-Of-Science/index.html"">Application Platform</a></p>

<p><strong>Application Period (EU Citizens)</strong><br />
15 April &ndash; Enrolment Deadline (for Winter Semester)<br />
15 October &ndash; Enrolment Deadline (for Summer Semester)<br />
<a Href=""https://www.international-Office.uni-Bayreuth.de/en/degree-Programmes/master-EU/computer-Science-Msc/index.html"">Application Platform</a></p>

<p><strong>Application Period (non-EU Citizens)</strong><br />
15 April &ndash; 15 July (for Winter Semester)<br />
15 October &ndash; 15 January (for Summer Semester)<br />
<a Href=""https://www.international-Office.uni-Bayreuth.de/en/degree-Programmes/master-Nicht-EU/computer-Science-Msc/index.html"">Application Platform</a></p>",FALSE,,Welcome Event,Computer Science,,bayreuth,Bamberg,68–75,1,49.84,bayreuth,15
